strategy,sell_time,symbol,tax,sell_value,pnl,brokerage,traded_qty,buy_value,buy_time,net_pnl,date
MEAN_REVERSION,10:20:07,IGL,2.23,4723.2,0.0,2.83,12,4723.2,15:10:33,-5.06,2022-04-18T00:00:00.000000Z
MEAN_REVERSION,09:16:16,CHAMBLFERT,2.13,4626.0,281.7,2.61,9,4344.3,13:13:46,276.96,2022-04-19T00:00:00.000000Z
MEAN_REVERSION,10:30:41,HAL,1.63,3512.8,121.4,2.03,2,3391.4,15:10:33,117.73,2022-04-19T00:00:00.000000Z
MEAN_REVERSION,10:03:18,BEL,2.28,4886.8,121.6,2.86,19,4765.2,15:10:33,116.46,2022-04-19T00:00:00.000000Z
MEAN_REVERSION,12:39:06,NTPC,2.32,4962.0,132.0,2.9,30,4830.0,15:10:33,126.79,2022-04-19T00:00:00.000000Z
MEAN_REVERSION,09:15:03,RELIANCE,1.26,2652.75,-51.8,1.62,1,2704.55,09:27:56,-54.68,2022-04-20T00:00:00.000000Z
MEAN_REVERSION,09:15:03,COALINDIA,2.36,4991.25,-46.25,3.02,25,5037.5,09:15:15,-51.63,2022-04-20T00:00:00.000000Z
MEAN_REVERSION,10:26:26,APOLLOHOSP,2.27,4844.6,57.2,2.87,1,4787.4,15:10:33,52.05,2022-04-20T00:00:00.000000Z
MEAN_REVERSION,09:19:48,BIOCON,2.37,4985.4,-101.5,3.05,14,5086.9,10:00:24,-106.92,2022-04-21T00:00:00.000000Z
MEAN_REVERSION,09:19:49,AMBUJACEM,2.32,4924.4,25.35,2.94,13,4899.05,15:10:33,20.09,2022-04-21T00:00:00.000000Z
MEAN_REVERSION,09:15:10,BPCL,2.24,4744.8,-25.2,2.86,12,4770.0,15:10:34,-30.3,2022-04-21T00:00:00.000000Z
MEAN_REVERSION,09:15:06,ACC,2.12,4460.2,-82.9,2.73,2,4543.1,15:10:34,-87.74,2022-04-21T00:00:00.000000Z
MEAN_REVERSION,11:06:25,EICHERMOT,1.22,2566.1,-50.85,1.57,1,2616.95,14:08:17,-53.64,2022-04-21T00:00:00.000000Z
MEAN_REVERSION,09:15:43,GODREJCP,2.28,4848.0,55.8,2.88,6,4792.2,15:10:33,50.65,2022-04-21T00:00:00.000000Z
MEAN_REVERSION,09:29:55,CANFINHOME,2.12,4523.4,65.95,2.67,7,4457.45,15:10:34,61.15,2022-04-21T00:00:00.000000Z
MEAN_REVERSION,09:15:04,TATAMOTORS,2.32,4899.4,-30.25,2.96,11,4929.65,15:10:34,-35.52,2022-04-21T00:00:00.000000Z
MEAN_REVERSION,09:17:47,L&TFH,2.34,4922.5,-99.0,3.01,55,5021.5,09:58:38,-104.35,2022-04-22T00:00:00.000000Z
MEAN_REVERSION,09:23:42,BIOCON,2.33,4902.3,-97.5,3.0,13,4999.8,11:17:06,-102.83,2022-04-22T00:00:00.000000Z
MEAN_REVERSION,12:22:27,M&M,2.17,4590.5,-14.25,2.76,5,4604.75,15:10:33,-19.18,2022-04-22T00:00:00.000000Z
MEAN_REVERSION,09:18:20,POLYCAB,1.26,2777.4,285.65,1.5,1,2491.75,15:10:34,282.9,2022-04-22T00:00:00.000000Z
MEAN_REVERSION,09:15:03,ABCAPITAL,2.32,4930.8,25.2,2.94,42,4905.6,15:10:33,19.94,2022-04-26T00:00:00.000000Z
MEAN_REVERSION,12:30:57,L&TFH,2.32,4950.0,60.5,2.93,55,4889.5,15:10:34,55.24,2022-04-27T00:00:00.000000Z
MEAN_REVERSION,09:17:05,ADANIPORTS,2.14,4607.0,164.5,2.67,5,4442.5,15:10:33,159.69,2022-04-27T00:00:00.000000Z
MEAN_REVERSION,14:16:55,APOLLOTYRE,2.35,4944.0,-99.6,3.03,24,5043.6,14:56:58,-104.97,2022-04-27T00:00:00.000000Z
MEAN_REVERSION,10:08:35,HEROMOTOCO,2.31,4851.8,-99.1,2.97,2,4950.9,13:22:21,-104.38,2022-04-27T00:00:00.000000Z
MEAN_REVERSION,14:17:19,TVSMOTOR,2.27,4828.6,15.4,2.89,7,4813.2,15:10:34,10.24,2022-04-27T00:00:00.000000Z
MEAN_REVERSION,09:56:42,HEROMOTOCO,1.19,2525.0,7.5,1.51,1,2517.5,15:10:33,4.8,2022-04-28T00:00:00.000000Z
MEAN_REVERSION,09:36:35,ABCAPITAL,2.38,5030.7,-57.4,3.05,41,5088.1,09:56:33,-62.83,2022-04-28T00:00:00.000000Z
MEAN_REVERSION,09:21:15,UBL,2.25,4772.4,14.0,2.86,3,4758.4,15:10:34,8.9,2022-04-29T00:00:00.000000Z
MEAN_REVERSION,09:15:04,PERSISTENT,2.05,4352.1,24.1,2.6,1,4328.0,15:10:34,19.46,2022-04-29T00:00:00.000000Z
MEAN_REVERSION,09:16:39,NAUKRI,2.24,4710.6,-93.6,2.88,1,4804.2,09:25:16,-98.72,2022-04-29T00:00:00.000000Z
MEAN_REVERSION,09:54:03,HINDUNILVR,2.12,4518.8,51.7,2.68,2,4467.1,15:10:33,46.9,2022-04-29T00:00:00.000000Z
MEAN_REVERSION,11:01:27,COROMANDEL,2.14,4575.5,115.25,2.68,5,4460.25,15:10:34,110.44,2022-04-29T00:00:00.000000Z
MEAN_REVERSION,09:15:04,HDFCLIFE,2.19,4616.0,-91.2,2.82,8,4707.2,10:25:30,-96.22,2022-04-29T00:00:00.000000Z
MEAN_REVERSION,09:15:55,INDHOTEL,2.37,5000.0,-98.0,3.06,20,5098.0,11:29:29,-103.43,2022-04-29T00:00:00.000000Z
MEAN_REVERSION,09:23:09,SRTRANSFIN,2.3,4849.6,-96.4,2.97,4,4946.0,12:19:00,-101.67,2022-05-02T00:00:00.000000Z
MEAN_REVERSION,09:24:03,INDHOTEL,2.83,5950.1,-119.6,3.64,23,6069.7,11:08:28,-126.07,2022-05-02T00:00:00.000000Z
MEAN_REVERSION,09:17:22,CANFINHOME,2.67,5781.6,336.6,3.27,9,5445.0,15:10:33,330.67,2022-05-04T00:00:00.000000Z
MEAN_REVERSION,09:27:20,INDUSINDBK,2.38,5133.0,233.25,2.94,5,4899.75,15:10:33,227.93,2022-05-04T00:00:00.000000Z
MEAN_REVERSION,09:15:03,RAIN,2.84,5997.75,-62.7,3.64,33,6060.45,09:15:05,-69.17,2022-05-05T00:00:00.000000Z
MEAN_REVERSION,09:15:03,ONGC,2.8,5904.0,-115.2,3.61,36,6019.2,09:27:24,-121.62,2022-05-05T00:00:00.000000Z
MEAN_REVERSION,09:15:07,BRITANNIA,1.58,3412.8,133.8,1.97,1,3279.0,15:10:33,130.25,2022-05-05T00:00:00.000000Z
MEAN_REVERSION,11:29:26,HEROMOTOCO,2.41,5068.2,-101.2,3.1,2,5169.4,12:25:11,-106.71,2022-05-06T00:00:00.000000Z
MEAN_REVERSION,12:50:19,TECHM,2.42,5106.4,-52.2,3.1,4,5158.6,15:10:33,-57.71,2022-05-06T00:00:00.000000Z
MEAN_REVERSION,09:15:27,PVR,2.55,5369.1,-106.8,3.29,3,5475.9,09:24:51,-112.64,2022-05-11T00:00:00.000000Z
MEAN_REVERSION,09:15:03,GNFC,2.62,5840.8,759.5,3.05,7,5081.3,14:09:31,753.83,2022-05-11T00:00:00.000000Z
MEAN_REVERSION,09:15:29,ONGC,2.77,5953.3,220.15,3.44,37,5733.15,15:10:34,213.94,2022-05-12T00:00:00.000000Z
MEAN_REVERSION,09:55:39,GUJGASLTD,2.85,5999.4,-120.45,3.67,11,6119.85,13:06:47,-126.97,2022-05-12T00:00:00.000000Z
MEAN_REVERSION,13:13:33,GUJGASLTD,2.7,5753.0,61.5,3.41,10,5691.5,15:10:33,55.38,2022-05-13T00:00:00.000000Z
MEAN_REVERSION,09:15:19,M&M,2.55,5401.8,-15.3,3.25,6,5417.1,15:10:34,-21.1,2022-05-16T00:00:00.000000Z
MEAN_REVERSION,09:15:03,BANDHANBNK,2.75,5796.9,-98.1,3.54,18,5895.0,09:55:08,-104.39,2022-05-16T00:00:00.000000Z
MEAN_REVERSION,09:37:41,ASHOKLEY,2.82,5952.0,-55.2,3.6,48,6007.2,15:10:34,-61.62,2022-05-16T00:00:00.000000Z
MEAN_REVERSION,10:16:19,APOLLOTYRE,2.82,5945.0,-121.8,3.64,29,6066.8,11:50:20,-128.26,2022-05-16T00:00:00.000000Z
MEAN_REVERSION,09:31:27,IGL,2.66,5643.0,-17.25,3.4,15,5660.25,15:10:34,-23.31,2022-05-16T00:00:00.000000Z
MEAN_REVERSION,09:15:03,GODREJCP,2.65,5642.0,61.6,3.35,7,5580.4,15:10:34,55.6,2022-05-16T00:00:00.000000Z
MEAN_REVERSION,09:34:44,CHOLAFIN,2.71,5770.8,39.6,3.44,9,5731.2,15:10:34,33.45,2022-05-16T00:00:00.000000Z
MEAN_REVERSION,09:16:57,POLYCAB,2.42,5130.8,-15.1,3.09,2,5145.9,15:10:35,-20.61,2022-05-16T00:00:00.000000Z
MEAN_REVERSION,09:21:48,TVSMOTOR,2.73,5752.8,-114.75,3.52,9,5867.55,13:03:35,-121.0,2022-05-16T00:00:00.000000Z
MEAN_REVERSION,09:16:41,BANDHANBNK,2.77,5820.8,-119.0,3.56,17,5939.8,09:26:56,-125.33,2022-05-17T00:00:00.000000Z
MEAN_REVERSION,09:27:09,EICHERMOT,2.52,5304.6,-105.4,3.25,2,5410.0,12:27:53,-111.17,2022-05-17T00:00:00.000000Z
MEAN_REVERSION,09:19:36,MOTHERSUMI,2.8,5889.6,-115.2,3.6,48,6004.8,13:39:46,-121.6,2022-05-17T00:00:00.000000Z
MEAN_REVERSION,09:24:02,BHARATFORG,2.54,5360.0,-49.2,3.25,8,5409.2,15:10:34,-54.98,2022-05-17T00:00:00.000000Z
MEAN_REVERSION,10:33:39,APOLLOTYRE,2.81,5938.8,-74.2,3.61,28,6013.0,15:10:33,-80.62,2022-05-17T00:00:00.000000Z
MEAN_REVERSION,09:30:25,BALRAMCHIN,2.75,5825.4,-32.9,3.51,14,5858.3,15:10:34,-39.17,2022-05-17T00:00:00.000000Z
MEAN_REVERSION,09:17:36,HAL,2.32,4874.7,-96.75,2.98,3,4971.45,11:45:04,-102.05,2022-05-17T00:00:00.000000Z
MEAN_REVERSION,09:22:49,BALKRISIND,1.96,4130.8,-82.2,2.53,2,4213.0,13:09:38,-86.69,2022-05-17T00:00:00.000000Z
MEAN_REVERSION,14:23:01,ABFRL,2.8,5949.3,44.1,3.54,21,5905.2,15:10:34,37.76,2022-05-18T00:00:00.000000Z
MEAN_REVERSION,09:42:38,BALKRISIND,2.02,4312.6,48.7,2.56,2,4263.9,15:10:34,44.12,2022-05-18T00:00:00.000000Z
MEAN_REVERSION,11:15:27,COALINDIA,2.81,5971.2,27.2,3.57,32,5944.0,15:10:33,20.82,2022-05-18T00:00:00.000000Z
MEAN_REVERSION,09:15:23,EICHERMOT,2.57,5473.8,81.9,3.24,2,5391.9,15:10:34,76.1,2022-05-18T00:00:00.000000Z
MEAN_REVERSION,09:38:24,HAL,2.39,5078.4,28.65,3.03,3,5049.75,15:10:34,23.23,2022-05-18T00:00:00.000000Z
MEAN_REVERSION,09:16:35,SRF,2.22,4706.6,3.2,2.82,2,4703.4,15:10:34,-1.84,2022-05-18T00:00:00.000000Z
MEAN_REVERSION,09:24:47,TVSMOTOR,2.57,5469.6,26.0,3.27,8,5443.6,15:10:34,20.16,2022-05-18T00:00:00.000000Z
MEAN_REVERSION,10:04:20,PIIND,2.52,5312.6,-104.3,3.25,2,5416.9,12:19:50,-110.07,2022-05-19T00:00:00.000000Z
MEAN_REVERSION,09:15:27,ITC,2.76,5848.5,-34.65,3.53,21,5883.15,15:10:33,-40.94,2022-05-20T00:00:00.000000Z
MEAN_REVERSION,09:15:05,HAL,2.52,5311.5,-106.5,3.25,3,5418.0,09:26:43,-112.27,2022-05-23T00:00:00.000000Z
MEAN_REVERSION,09:22:49,LICHSGFIN,2.82,5966.4,-23.2,3.59,16,5989.6,15:10:34,-29.61,2022-05-23T00:00:00.000000Z
MEAN_REVERSION,09:15:50,PETRONET,2.8,5967.0,85.8,3.53,26,5881.2,15:10:34,79.47,2022-05-23T00:00:00.000000Z
MEAN_REVERSION,09:15:11,STAR,2.77,5885.1,44.5,3.5,19,5840.6,15:10:34,38.23,2022-05-23T00:00:00.000000Z
MEAN_REVERSION,09:15:15,GRANULES,2.73,5739.3,-114.45,3.51,21,5853.75,11:58:47,-120.69,2022-05-23T00:00:00.000000Z
MEAN_REVERSION,09:15:03,BHEL,2.91,6160.5,-11.1,3.7,111,6171.6,09:15:03,-17.71,2022-05-23T00:00:00.000000Z
MEAN_REVERSION,09:21:33,CONCOR,2.53,5436.9,157.95,3.17,9,5278.95,15:10:34,152.25,2022-05-24T00:00:00.000000Z
MEAN_REVERSION,09:17:14,GNFC,2.49,5348.8,166.4,3.11,8,5182.4,15:10:34,160.8,2022-05-24T00:00:00.000000Z
MEAN_REVERSION,09:15:04,INDIGO,2.43,5214.6,165.75,3.03,3,5048.85,15:10:33,160.29,2022-05-24T00:00:00.000000Z
MEAN_REVERSION,09:15:20,M&M,2.68,5702.4,26.4,3.41,6,5676.0,15:10:34,20.31,2022-05-24T00:00:00.000000Z
MEAN_REVERSION,09:15:03,ASHOKLEY,2.8,5903.9,-116.1,3.61,43,6020.0,09:20:13,-122.52,2022-05-24T00:00:00.000000Z
MEAN_REVERSION,09:18:41,ASHOKLEY,2.73,5863.0,164.0,3.42,41,5699.0,15:10:33,157.85,2022-05-25T00:00:00.000000Z
MEAN_REVERSION,09:15:08,ICICIGI,2.39,5090.4,26.4,3.04,4,5064.0,15:10:33,20.97,2022-05-26T00:00:00.000000Z
MEAN_REVERSION,09:15:07,CONCOR,2.69,5653.8,-113.4,3.46,9,5767.2,11:48:00,-119.55,2022-05-26T00:00:00.000000Z
MEAN_REVERSION,09:24:56,BALKRISIND,2.06,4343.6,-53.7,2.64,2,4397.3,15:10:33,-58.4,2022-05-26T00:00:00.000000Z
MEAN_REVERSION,15:03:27,TORNTPHARM,2.78,5897.8,10.5,3.53,2,5887.3,15:10:34,4.19,2022-05-27T00:00:00.000000Z
MEAN_REVERSION,09:34:35,SBIN,2.67,5691.6,60.0,3.38,12,5631.6,15:10:34,53.95,2022-05-27T00:00:00.000000Z
MEAN_REVERSION,09:15:05,NAUKRI,1.71,3600.7,-71.3,2.2,1,3672.0,09:20:19,-75.21,2022-05-27T00:00:00.000000Z
MEAN_REVERSION,09:15:39,MFSL,2.52,5415.9,167.65,3.15,7,5248.25,15:10:34,161.98,2022-05-27T00:00:00.000000Z
MEAN_REVERSION,10:40:12,HDFCBANK,2.61,5532.8,-30.6,3.34,4,5563.4,15:10:34,-36.55,2022-05-27T00:00:00.000000Z
MEAN_REVERSION,09:19:06,INDIGO,2.58,5495.7,34.65,3.28,3,5461.05,15:10:34,28.79,2022-05-27T00:00:00.000000Z
MEAN_REVERSION,09:17:15,STAR,2.77,5862.6,-18.0,3.53,18,5880.6,15:10:34,-24.3,2022-05-27T00:00:00.000000Z
MEAN_REVERSION,09:15:04,CANBK,2.81,5970.0,22.5,3.57,30,5947.5,15:10:33,16.12,2022-05-27T00:00:00.000000Z
MEAN_REVERSION,09:27:25,LALPATHLAB,1.96,4120.8,-83.2,2.52,2,4204.0,09:43:50,-87.68,2022-05-27T00:00:00.000000Z
MEAN_REVERSION,09:15:04,LALPATHLAB,2.06,4480.0,286.5,2.52,2,4193.5,15:10:33,281.92,2022-05-30T00:00:00.000000Z
MEAN_REVERSION,09:15:58,WHIRLPOOL,2.32,4908.6,-39.4,2.97,3,4948.0,15:10:34,-44.69,2022-05-30T00:00:00.000000Z
MEAN_REVERSION,09:15:04,JUBLFOOD,2.73,5753.55,-86.9,3.5,11,5840.45,14:05:59,-93.13,2022-05-30T00:00:00.000000Z
MEAN_REVERSION,10:56:17,APOLLOHOSP,1.83,3890.5,-4.25,2.34,1,3894.75,15:10:33,-8.42,2022-05-30T00:00:00.000000Z
MEAN_REVERSION,09:15:04,HDFCLIFE,2.57,5436.45,-48.15,3.29,9,5484.6,15:10:34,-54.01,2022-05-30T00:00:00.000000Z
MEAN_REVERSION,09:15:04,HDFCAMC,2.59,5467.5,-47.85,3.31,3,5515.35,15:10:34,-53.75,2022-05-30T00:00:00.000000Z
MEAN_REVERSION,09:15:28,HEROMOTOCO,2.6,5486.8,-53.2,3.32,2,5540.0,15:10:33,-59.12,2022-05-30T00:00:00.000000Z
MEAN_REVERSION,09:15:04,INDIAMART,2.17,4579.05,-77.9,2.79,1,4656.95,09:56:44,-82.87,2022-05-30T00:00:00.000000Z
MEAN_REVERSION,09:15:04,NAUKRI,1.79,3782.7,-19.3,2.28,1,3802.0,09:15:06,-23.37,2022-05-30T00:00:00.000000Z
MEAN_REVERSION,09:15:04,INDUSINDBK,2.65,5616.3,-2.7,3.37,6,5619.0,15:10:34,-8.72,2022-05-30T00:00:00.000000Z
MEAN_REVERSION,09:46:14,CUB,2.77,5863.2,-25.2,3.53,42,5888.4,15:10:33,-31.5,2022-05-31T00:00:00.000000Z
MEAN_REVERSION,11:14:24,INTELLECT,2.56,5444.0,35.95,3.24,8,5408.05,15:10:33,30.15,2022-05-31T00:00:00.000000Z
MEAN_REVERSION,09:33:14,HINDCOPPER,2.81,5916.6,-114.0,3.62,57,6030.6,12:30:36,-120.43,2022-05-31T00:00:00.000000Z
MEAN_REVERSION,10:21:00,SRF,2.33,4959.2,38.0,2.95,2,4921.2,15:10:33,32.72,2022-05-31T00:00:00.000000Z
MEAN_REVERSION,09:16:20,DIXON,1.8,3787.5,-75.75,2.32,1,3863.25,09:37:14,-79.87,2022-05-31T00:00:00.000000Z
MEAN_REVERSION,09:15:50,MFSL,2.6,5479.6,-113.4,3.36,7,5593.0,09:27:57,-119.36,2022-05-31T00:00:00.000000Z
MEAN_REVERSION,09:15:44,M&M,2.46,5211.5,-22.75,3.14,5,5234.25,15:10:33,-28.35,2022-06-01T00:00:00.000000Z
MEAN_REVERSION,09:20:54,MFSL,2.67,5628.0,-111.3,3.44,7,5739.3,09:58:29,-117.42,2022-06-01T00:00:00.000000Z
MEAN_REVERSION,09:16:02,NTPC,2.76,5894.1,96.2,3.48,37,5797.9,15:10:33,89.96,2022-06-01T00:00:00.000000Z
MEAN_REVERSION,09:22:05,BEL,2.81,5988.0,84.0,3.54,24,5904.0,15:10:33,77.65,2022-06-02T00:00:00.000000Z
MEAN_REVERSION,09:18:56,HAL,2.7,5754.0,68.1,3.41,3,5685.9,15:10:33,61.99,2022-06-02T00:00:00.000000Z
MEAN_REVERSION,09:15:38,RELIANCE,2.62,5511.2,-109.0,3.37,2,5620.2,10:21:27,-114.99,2022-06-03T00:00:00.000000Z
MEAN_REVERSION,09:15:04,LTTS,1.74,3665.0,-58.3,2.23,1,3723.3,09:39:29,-62.27,2022-06-03T00:00:00.000000Z
MEAN_REVERSION,09:15:39,FEDERALBNK,2.77,5958.4,198.4,3.46,64,5760.0,15:10:33,192.17,2022-06-03T00:00:00.000000Z
MEAN_REVERSION,09:15:04,LTI,2.06,4383.9,39.95,2.61,1,4343.95,15:10:34,35.28,2022-06-03T00:00:00.000000Z
MEAN_REVERSION,09:15:04,METROPOLIS,2.37,4999.5,-100.35,3.06,3,5099.85,09:21:19,-105.78,2022-06-06T00:00:00.000000Z
MEAN_REVERSION,09:27:14,RAIN,2.74,5841.0,95.7,3.45,33,5745.3,15:10:33,89.52,2022-06-07T00:00:00.000000Z
MEAN_REVERSION,09:15:04,ONGC,2.79,5864.4,-117.0,3.59,36,5981.4,09:33:19,-123.37,2022-06-08T00:00:00.000000Z
MEAN_REVERSION,09:27:32,GLENMARK,2.63,5612.6,74.05,3.32,14,5538.55,15:10:33,68.09,2022-06-09T00:00:00.000000Z
MEAN_REVERSION,10:18:40,CONCOR,2.79,5972.4,115.2,3.51,9,5857.2,15:10:33,108.89,2022-06-10T00:00:00.000000Z
MEAN_REVERSION,14:58:07,METROPOLIS,2.25,4790.1,29.7,2.86,3,4760.4,15:10:33,24.59,2022-06-10T00:00:00.000000Z
MEAN_REVERSION,10:18:36,BIOCON,2.72,5769.8,5.95,3.46,17,5763.85,15:10:33,-0.23,2022-06-10T00:00:00.000000Z
MEAN_REVERSION,09:15:05,COROMANDEL,2.71,5738.4,-18.6,3.45,6,5757.0,15:10:33,-24.76,2022-06-15T00:00:00.000000Z
MEAN_REVERSION,09:15:25,TORNTPOWER,2.71,5708.4,-117.0,3.5,12,5825.4,11:08:34,-123.21,2022-06-15T00:00:00.000000Z
MEAN_REVERSION,09:16:53,STAR,2.7,5689.8,-114.3,3.48,18,5804.1,12:28:42,-120.49,2022-06-15T00:00:00.000000Z
MEAN_REVERSION,09:15:03,IGL,2.66,5753.6,269.6,3.29,16,5484.0,15:10:33,263.65,2022-06-16T00:00:00.000000Z
MEAN_REVERSION,09:15:03,PEL,2.39,5045.1,-78.45,3.07,3,5123.55,10:35:44,-83.92,2022-06-16T00:00:00.000000Z
MEAN_REVERSION,09:15:04,STAR,2.7,5963.4,641.7,3.19,18,5321.7,15:10:34,635.81,2022-06-16T00:00:00.000000Z
MEAN_REVERSION,09:15:04,POLYCAB,2.08,4502.4,221.5,2.57,2,4280.9,15:10:34,216.85,2022-06-16T00:00:00.000000Z
MEAN_REVERSION,09:15:03,CHAMBLFERT,2.67,5850.9,468.9,3.23,18,5382.0,15:10:33,463.0,2022-06-16T00:00:00.000000Z
MEAN_REVERSION,09:53:32,GODREJCP,2.52,5357.1,30.15,3.2,7,5326.95,15:10:33,24.43,2022-06-21T00:00:00.000000Z
MEAN_REVERSION,09:50:07,ASIANPAINT,2.53,5369.0,11.6,3.21,2,5357.4,15:10:33,5.86,2022-06-21T00:00:00.000000Z
MEAN_REVERSION,09:15:06,BERGEPAINT,2.76,5858.0,3.5,3.51,10,5854.5,15:10:34,-2.77,2022-06-21T00:00:00.000000Z
MEAN_REVERSION,09:15:17,DABUR,2.63,5573.7,7.7,3.34,11,5566.0,15:10:34,1.73,2022-06-21T00:00:00.000000Z
MEAN_REVERSION,10:37:43,HINDUNILVR,2.08,4428.0,15.5,2.65,2,4412.5,15:10:33,10.77,2022-06-21T00:00:00.000000Z
MEAN_REVERSION,09:15:20,HDFC,2.04,4309.4,-43.55,2.61,2,4352.95,15:10:33,-48.2,2022-06-21T00:00:00.000000Z
MEAN_REVERSION,12:15:21,IGL,2.7,5720.0,-7.3,3.44,16,5727.3,15:10:33,-13.43,2022-06-22T00:00:00.000000Z
MEAN_REVERSION,10:40:25,HINDPETRO,2.83,5972.4,-94.5,3.64,27,6066.9,15:10:33,-100.97,2022-06-22T00:00:00.000000Z
MEAN_REVERSION,09:15:08,MINDTREE,2.74,5908.4,248.1,3.4,2,5660.3,15:10:33,241.96,2022-06-24T00:00:00.000000Z
MEAN_REVERSION,09:15:03,HEROMOTOCO,2.57,5411.1,-100.6,3.31,2,5511.7,09:40:38,-106.48,2022-06-24T00:00:00.000000Z
MEAN_REVERSION,09:15:20,EICHERMOT,2.7,5692.4,-113.9,3.48,2,5806.3,09:39:46,-120.09,2022-06-24T00:00:00.000000Z
MEAN_REVERSION,09:20:28,INDHOTEL,2.78,5868.2,-50.7,3.55,26,5918.9,15:10:33,-57.03,2022-06-24T00:00:00.000000Z
MEAN_REVERSION,09:15:04,ASIANPAINT,2.62,5567.2,41.1,3.32,2,5526.1,15:10:34,35.17,2022-06-24T00:00:00.000000Z
MEAN_REVERSION,09:15:15,PERSISTENT,1.59,3433.4,168.3,1.96,1,3265.1,15:10:34,164.75,2022-06-24T00:00:00.000000Z
MEAN_REVERSION,09:16:22,STAR,2.7,5689.8,-115.2,3.48,18,5805.0,10:29:47,-121.39,2022-06-24T00:00:00.000000Z
MEAN_REVERSION,09:15:21,ASHOKLEY,2.78,5917.8,37.8,3.53,42,5880.0,15:10:34,31.49,2022-06-24T00:00:00.000000Z
MEAN_REVERSION,09:15:04,INTELLECT,2.76,5918.4,152.1,3.46,9,5766.3,15:10:34,145.88,2022-06-24T00:00:00.000000Z
MEAN_REVERSION,09:25:00,STAR,2.73,5842.9,111.35,3.44,17,5731.55,15:10:34,105.18,2022-06-27T00:00:00.000000Z
MEAN_REVERSION,09:15:04,TVSMOTOR,2.66,5642.35,23.8,3.37,7,5618.55,15:10:34,17.77,2022-06-27T00:00:00.000000Z
MEAN_REVERSION,09:15:04,NAUKRI,1.86,3949.7,24.15,2.36,1,3925.55,15:10:33,19.94,2022-06-27T00:00:00.000000Z
MEAN_REVERSION,09:15:07,BATAINDIA,2.48,5281.5,31.5,3.15,3,5250.0,15:10:34,25.87,2022-06-27T00:00:00.000000Z
MEAN_REVERSION,09:15:03,GRANULES,2.83,5952.4,-117.3,3.64,23,6069.7,09:26:00,-123.77,2022-06-27T00:00:00.000000Z
MEAN_REVERSION,09:15:07,CROMPTON,2.78,5888.8,-14.45,3.54,17,5903.25,15:10:34,-20.77,2022-06-27T00:00:00.000000Z
MEAN_REVERSION,09:15:04,SRTRANSFIN,2.38,5051.0,33.8,3.01,4,5017.2,15:10:34,28.41,2022-06-27T00:00:00.000000Z
MEAN_REVERSION,09:15:04,M&M,2.56,5449.75,32.5,3.25,5,5417.25,15:10:34,26.69,2022-06-27T00:00:00.000000Z
MEAN_REVERSION,09:15:20,GNFC,2.59,5525.1,97.2,3.26,9,5427.9,15:10:33,91.36,2022-06-28T00:00:00.000000Z
MEAN_REVERSION,10:50:22,GRANULES,2.82,5940.0,-117.7,3.63,22,6057.7,11:28:02,-124.16,2022-06-28T00:00:00.000000Z
MEAN_REVERSION,14:42:45,PERSISTENT,1.65,3492.7,-40.45,2.12,1,3533.15,15:10:34,-44.22,2022-06-28T00:00:00.000000Z
MEAN_REVERSION,11:38:19,DIXON,1.73,3678.4,19.75,2.2,1,3658.65,15:10:34,15.82,2022-06-28T00:00:00.000000Z
MEAN_REVERSION,09:46:30,CUB,2.8,5955.5,50.55,3.54,43,5904.95,15:10:34,44.21,2022-06-28T00:00:00.000000Z
MEAN_REVERSION,09:16:14,ONGC,2.79,5869.5,-117.0,3.59,39,5986.5,14:50:30,-123.38,2022-06-29T00:00:00.000000Z
MEAN_REVERSION,11:03:20,JINDALSTEL,2.71,5723.9,-57.8,3.47,17,5781.7,15:10:33,-63.98,2022-06-29T00:00:00.000000Z
MEAN_REVERSION,09:33:18,STAR,2.81,5975.5,63.75,3.55,17,5911.75,15:10:33,57.4,2022-06-29T00:00:00.000000Z
MEAN_REVERSION,14:59:36,PETRONET,2.77,5886.0,2.7,3.53,27,5883.3,15:10:33,-3.6,2022-06-29T00:00:00.000000Z
MEAN_REVERSION,09:57:46,RECLTD,2.83,5990.4,-45.6,3.62,48,6036.0,15:10:33,-52.05,2022-07-01T00:00:00.000000Z
MEAN_REVERSION,10:48:49,INTELLECT,2.82,5989.5,41.4,3.57,9,5948.1,15:10:34,35.02,2022-07-04T00:00:00.000000Z
MEAN_REVERSION,09:23:50,IDFC,2.84,5974.0,-116.0,3.65,116,6090.0,10:54:20,-122.49,2022-07-04T00:00:00.000000Z
MEAN_REVERSION,09:16:05,ITC,2.73,5752.0,-114.0,3.52,20,5866.0,13:04:44,-120.25,2022-07-04T00:00:00.000000Z
MEAN_REVERSION,09:15:10,MUTHOOTFIN,2.49,5237.0,-104.75,3.21,5,5341.75,09:15:19,-110.44,2022-07-04T00:00:00.000000Z
MEAN_REVERSION,11:04:22,FEDERALBNK,2.82,5985.0,-18.9,3.6,63,6003.9,15:10:33,-25.33,2022-07-04T00:00:00.000000Z
MEAN_REVERSION,09:38:23,MCDOWELL-N,2.63,5565.0,-25.55,3.35,7,5590.55,15:10:34,-31.53,2022-07-04T00:00:00.000000Z
MEAN_REVERSION,09:23:37,BRITANNIA,1.71,3609.7,-69.95,2.21,1,3679.65,14:22:06,-73.87,2022-07-04T00:00:00.000000Z
